,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE
DURATION_IN,0.09228267033990659,0.31055094560287766,0.2767553449048986,0.10462759540498966,0.16432725786976565,0.1072859799960321,0.15436280547492415,0.14670300478267959,0.1278214829251409,0.8154808690793863,1.0,0.13217843090183107,0.3296407692026363,0.3298960369781719,0.2785912014836708,0.17763682549850185,0.1195215470459353,0.2785912014836708,0.31259783556749443,0.16712793070077825,0.02668670925456513,0.02976160921251769,0.026608197803828407,0.026839718484131008,0.2971907829681532,0.1829638369157977,0.12682039225228092,0.13021043865331644,0.03745411870323702,0.027174492769963532,0.04005908750757203,0.1945336642185693,0.10917874749786427,0.06679315543470382,0.06679315543470382,0.08902050964924504,0.10552143319961706,0.08227373802919276,0.013504130410619998
DURATION_OUT,0.0715856492679545,0.06987188029642755,0.0904694191304857,0.11986284793672367,0.13980556159902094,0.19469326540626464,0.18153985769888112,0.17589915376786225,0.19236284797565778,0.19998391483331077,0.13217843090183107,1.0,0.07508918475871551,0.0753080273679636,0.13027250285424416,0.10105187677291982,0.11031648611570061,0.13027250285424416,0.074830780192602,0.15672806241906947,0.030687788794823256,0.01670661752143914,0.03324758501116852,0.02320273583136051,0.05131566554971852,0.02339234987871948,0.13393626467908443,0.012195500999109272,0.1148006736658722,0.07877597908979268,0.024534089570179385,0.1954153090362818,0.18979379467483956,0.0157972491502414,0.0157972491502414,0.02179961212594141,0.02570549684586578,0.020542117051404275,0.004719599165978961
MIN_TTL,0.04708409382195644,0.3696259477449167,0.3720732696972428,0.23146151295843145,0.25262082714999284,0.2463252315449277,0.2705318603139611,0.25086471572425145,0.287166732999086,0.3142369663323919,0.3296407692026363,0.07508918475871551,1.0,0.9969303876555029,0.3773288633394262,0.2289546832460669,0.15637981893436365,0.3773288633394262,0.3838917625380703,0.267702205281452,0.052083129384873014,0.05751324880773305,0.038505300284369985,0.03707529007333437,0.36289585838273264,0.28333168331815595,0.21032974034103266,0.1580878036943676,0.06369281766504177,0.08233290490280445,0.06558271181688076,0.3943149397961538,0.2853617250632444,0.06719511702080976,0.06719511702080976,0.15115184550584493,0.1818830105771872,0.14377807040788912,0.02683958802155833
MAX_TTL,0.04695882689299373,0.36980160836960196,0.3721341539478464,0.23129889130049186,0.2526406736419701,0.24629891310866442,0.270196963379202,0.250809479055833,0.28705012773644967,0.3144299502305777,0.3298960369781719,0.0753080273679636,0.9969303876555029,1.0,0.37710539509047314,0.22908690880605587,0.15661296649523787,0.37710539509047314,0.3839814869136706,0.2676992969643967,0.05217338729086563,0.0575278330649851,0.03855952854392897,0.03706621175815389,0.3629744679504768,0.2833431385390503,0.21010109180064993,0.15795432468304174,0.06411907422513902,0.08297820197353832,0.06560796426384875,0.39458075551891275,0.28565139688776453,0.06722005855984566,0.06722005855984566,0.15111853321063787,0.1818414838432352,0.14375364717628064,0.026844886651411562
LONGEST_FLOW_PKT,0.39554843459499744,0.49911742485447075,0.580177875681148,0.2969390710983473,0.5334980859326468,0.36099250873698213,0.5481264424041646,0.5671088088341578,0.4197039690970702,0.27213171437202965,0.2785912014836708,0.13027250285424416,0.3773288633394262,0.37710539509047314,1.0,0.4968056369411406,0.3247836734993179,1.0,0.5476379997763118,0.528317671093006,0.10189515360451532,0.10164782354273111,0.09872139185131398,0.09328836065621475,0.5513300086997529,0.4797163136364709,0.4000753706578153,0.315422913239576,0.13775812537198212,0.09671737693669424,0.2301180334468008,0.5098812059455077,0.33104477969332574,0.12802488821251326,0.12802488821251326,0.22197383882841218,0.2927177594387026,0.21002526524376797,0.056591879530685923
SHORTEST_FLOW_PKT,0.2377803612200898,0.3232462241644305,0.4881532872350242,0.15929672391109814,0.2811512919464206,0.18610294738498986,0.44491478500997544,0.36053312380200836,0.24645504356644987,0.17679155752211625,0.17763682549850185,0.10105187677291982,0.2289546832460669,0.22908690880605587,0.4968056369411406,1.0,0.627443015610794,0.4968056369411405,0.4501072578640883,0.28561675939760905,0.07759902796442815,0.0737573072483613,0.11462489311443576,0.11762215834365808,0.48132231730813235,0.25689683275343117,0.30971976885486163,0.21704974273999167,0.06540193596400318,0.057803321361803724,0.07718574103164016,0.3710752427247391,0.22762652379346426,0.10364799017804409,0.10364799017804409,0.2886052181071527,0.37040244844642894,0.25190928194064577,0.05205416906435939
MIN_IP_PKT_LEN,0.22398756100779507,0.1513238641585921,0.36327752343632147,0.1365167158952455,0.3788139820913441,0.17993679113788616,0.2872328268970292,0.2844739135767704,0.20927791314444644,0.12224314734459006,0.1195215470459353,0.11031648611570061,0.15637981893436365,0.15661296649523787,0.3247836734993179,0.627443015610794,1.0,0.324783673499318,0.32057189779945594,0.38286314685206546,0.0915033851885483,0.08353895436538218,0.1454495519174465,0.15245458321907662,0.34880177513363814,0.3083818615135696,0.14533342094846996,0.04869800671450024,0.05936062561258248,0.060095140839075196,0.07346557713747018,0.2343660957615465,0.226451529619534,0.03761970766851476,0.03761970766851476,0.4384755381598204,0.5697201555450481,0.414127461267242,0.06933091562682898
MAX_IP_PKT_LEN,0.39554843459499744,0.49911742485447075,0.580177875681148,0.2969390710983473,0.5334980859326468,0.36099250873698213,0.5481264424041646,0.5671088088341578,0.4197039690970702,0.27213171437202965,0.2785912014836708,0.13027250285424416,0.3773288633394262,0.37710539509047314,1.0,0.4968056369411405,0.324783673499318,1.0,0.5476379997763118,0.528317671093006,0.10189515360451532,0.10164782354273111,0.09872139185131398,0.09328836065621475,0.5513300086997529,0.4797163136364709,0.4000753706578153,0.315422913239576,0.13775812537198212,0.09671737693669424,0.2301180334468008,0.5098812059455077,0.33104477969332574,0.12802488821251326,0.12802488821251326,0.22197383882841218,0.2927177594387026,0.21002526524376797,0.056591879530685923
SRC_TO_DST_SECOND_BYTES,0.332862626859279,0.3850451614513565,0.7871942431851671,0.4151391061825525,0.37163881623197315,0.3140456216517344,0.4310102336531081,0.4488530444560454,0.31602565748107936,0.29475399114468204,0.31259783556749443,0.074830780192602,0.3838917625380703,0.3839814869136706,0.5476379997763118,0.4501072578640883,0.32057189779945594,0.5476379997763118,1.0,0.38746291114349346,0.08823571163075244,0.07976551341117806,0.06230796329096918,0.06070932746163573,0.6903285622370747,0.33736185038664485,0.4357391612614165,0.3483369741729205,0.09676706356449863,0.06880023352516144,0.09640769699899873,0.4113686502443913,0.25409045527936563,0.11931690931421801,0.11931690931421801,0.2123713966480382,0.26876965650553375,0.1883414727978068,0.042068325929172964
DST_TO_SRC_SECOND_BYTES,0.13925510297093713,0.18277383396738267,0.3784768057164361,0.3438076115736516,0.8490066854107462,0.4976999142167244,0.41466682236082386,0.44669736332548,0.45672282380125645,0.1686364423281313,0.16712793070077825,0.15672806241906947,0.267702205281452,0.2676992969643967,0.528317671093006,0.28561675939760905,0.38286314685206546,0.528317671093006,0.38746291114349346,1.0,0.13619700838561913,0.12836510968288375,0.15181720559104725,0.13957581970108793,0.3465372182680432,0.6647022897653714,0.3792284382964558,0.12363650401378318,0.17804676279080642,0.1288214015797121,0.2390943407312655,0.3235304271154258,0.42239632313283637,0.07425795592357032,0.07425795592357032,0.25259555984960586,0.3223879187939094,0.24574855687365307,0.06277659298351299
RETRANSMITTED_IN_BYTES,0.05837425484179482,0.02779700994639281,0.1325278086967904,0.21946208209969162,0.1400985052659553,0.23379836403213297,0.12764979110659566,0.13516223748626296,0.14025179358577466,0.026078035860053653,0.02668670925456513,0.030687788794823256,0.052083129384873014,0.05217338729086563,0.10189515360451532,0.07759902796442815,0.0915033851885483,0.10189515360451532,0.08823571163075244,0.13619700838561913,1.0,0.7212146128976848,0.36750324121309674,0.3818432304528102,0.09031342705579896,0.10013943042424596,0.18002969887544187,0.020741429370467176,0.19439951389643464,0.1929515379749884,0.18336084242690384,0.1237901991102372,0.1783385743175777,0.2916259420499256,0.2916259420499256,0.017695183938454904,0.020862557007401656,0.016453174844310595,0.1191738515452578
RETRANSMITTED_IN_PKTS,0.05424199028445529,0.03922221151170469,0.11800336985057087,0.21482985750535663,0.1313632449733483,0.23063256818226643,0.12386458190500013,0.1309085923534987,0.13768294127417774,0.028141065190833783,0.02976160921251769,0.01670661752143914,0.05751324880773305,0.0575278330649851,0.10164782354273111,0.0737573072483613,0.08353895436538218,0.10164782354273111,0.07976551341117806,0.12836510968288375,0.7212146128976848,1.0,0.354783965687858,0.4057413607649449,0.09161656683392239,0.10804214026135707,0.18033166968160946,0.02126877920266293,0.1540427402844629,0.15955715861332884,0.18864792836750346,0.12329169944877713,0.17078053976014054,0.24690935404180636,0.24690935404180636,0.016453315167997147,0.01939789360027211,0.015299347947076814,0.1556755127702425
RETRANSMITTED_OUT_BYTES,0.050273984702477376,0.03387828080771407,0.10487577008269632,0.17511843926834905,0.1524087825967696,0.22549494491026542,0.13555544452244472,0.13330094655417934,0.14326540634813872,0.025515292274946446,0.026608197803828407,0.03324758501116852,0.038505300284369985,0.03855952854392897,0.09872139185131398,0.11462489311443576,0.1454495519174465,0.09872139185131398,0.06230796329096918,0.15181720559104725,0.36750324121309674,0.354783965687858,1.0,0.7592632043529155,0.0813489685701462,0.09664949597630737,0.15097781907084265,0.014366465089149929,0.18332153247330496,0.12031152145017962,0.1791377942268321,0.13603469775427224,0.17257584651843952,0.06723645453583005,0.06723645453583005,0.01526201478742944,0.017992812172712588,0.014192606355377535,0.11354067207027593
RETRANSMITTED_OUT_PKTS,0.04745700673743121,0.03748208558059444,0.09838503213477101,0.16815906046114715,0.13663128801502153,0.2197560507903873,0.1357708521741668,0.13552519232770158,0.1438188873887361,0.02506935581369379,0.026839718484131008,0.02320273583136051,0.03707529007333437,0.03706621175815389,0.09328836065621475,0.11762215834365808,0.15245458321907662,0.09328836065621475,0.06070932746163573,0.13957581970108793,0.3818432304528102,0.4057413607649449,0.7592632043529155,1.0,0.08304460277189044,0.09474653922260914,0.14947091068485482,0.016283762683687784,0.16468663853305082,0.07921107865950566,0.17235032068318337,0.140820208765909,0.17808392073406812,0.06989506452341167,0.06989506452341167,0.014411350529886882,0.016989728482639774,0.013401916427611418,0.193647079743737
SRC_TO_DST_AVG_THROUGHPUT,0.3069655293589453,0.38531342974107596,0.6355067519676731,0.2664304778613412,0.33914553767769007,0.2606402378981669,0.4131844313019537,0.43304664767963363,0.28889791699890977,0.28502928636504554,0.2971907829681532,0.05131566554971852,0.36289585838273264,0.3629744679504768,0.5513300086997529,0.48132231730813235,0.34880177513363814,0.5513300086997529,0.6903285622370747,0.3465372182680432,0.09031342705579896,0.09161656683392239,0.0813489685701462,0.08304460277189044,1.0,0.3837934168462027,0.3325562496004462,0.260222072903652,0.0762121826053427,0.059656546125548576,0.12823078412357938,0.4287712513624306,0.23445895178981493,0.10192608563154928,0.10192608563154928,0.21131351094378162,0.2655140848794446,0.17864956224756914,0.04658532271625617
DST_TO_SRC_AVG_THROUGHPUT,0.16460400258264915,0.19530364717555043,0.3401076803614189,0.25462251277815423,0.6497372374280139,0.33341382962162813,0.4492559097089796,0.378166196868604,0.49437166961515383,0.17965947586734649,0.1829638369157977,0.02339234987871948,0.28333168331815595,0.2833431385390503,0.4797163136364709,0.25689683275343117,0.3083818615135696,0.4797163136364709,0.33736185038664485,0.6647022897653714,0.10013943042424596,0.10804214026135707,0.09664949597630737,0.09474653922260914,0.3837934168462027,1.0,0.2750324404999598,0.10567809327556942,0.10098804269046038,0.0800435587677632,0.20483679659502227,0.2653542686547339,0.29911725577601084,0.05743153207157747,0.05743153207157747,0.2488800420326121,0.32686522502029497,0.2619679030579306,0.05554326673414158
NUM_PKTS_UP_TO_128_BYTES,0.2878896684094393,0.2580017969977267,0.45273487620910086,0.5567964360294309,0.3664674204249936,0.5350882063243858,0.5172759267875531,0.48204752175376053,0.3993621313233489,0.12519045085905187,0.12682039225228092,0.13393626467908443,0.21032974034103266,0.21010109180064993,0.4000753706578153,0.30971976885486163,0.14533342094846996,0.4000753706578153,0.4357391612614165,0.3792284382964558,0.18002969887544187,0.18033166968160946,0.15097781907084265,0.14947091068485482,0.3325562496004462,0.2750324404999598,1.0,0.18634443162260264,0.1713413440564747,0.12658983812877417,0.16788734194009886,0.33564427571994265,0.36803530173432736,0.1309140804321403,0.1309140804321403,0.05309983676236633,0.06460273984069013,0.04692508004667631,0.06329579357595967
NUM_PKTS_128_TO_256_BYTES,0.18675950235743943,0.213820411967265,0.3428243925795377,0.16059038513628426,0.09701238775502184,0.08540195707330488,0.22552460653676917,0.2101945373591716,0.1067840817444457,0.1168755998526914,0.13021043865331644,0.012195500999109272,0.1580878036943676,0.15795432468304174,0.315422913239576,0.21704974273999167,0.04869800671450024,0.315422913239576,0.3483369741729205,0.12363650401378318,0.020741429370467176,0.02126877920266293,0.014366465089149929,0.016283762683687784,0.260222072903652,0.10567809327556942,0.18634443162260264,1.0,0.019736222111402673,0.0201982826120956,0.03126836949321264,0.10993081307292893,0.07976676321415038,0.13297303944083816,0.13297303944083816,0.03892256773030164,0.046443288300762664,0.031049858977732225,0.011279032757442133
NUM_PKTS_256_TO_512_BYTES,0.05634873383510599,0.040500303695644814,0.1353011582844928,0.20586319761614122,0.17569106023745215,0.2402653382741287,0.1464615419656948,0.15086985574682657,0.17249819100563785,0.04118202800155518,0.03745411870323702,0.1148006736658722,0.06369281766504177,0.06411907422513902,0.13775812537198212,0.06540193596400318,0.05936062561258248,0.13775812537198212,0.09676706356449863,0.17804676279080642,0.19439951389643464,0.1540427402844629,0.18332153247330496,0.16468663853305082,0.0762121826053427,0.10098804269046038,0.1713413440564747,0.019736222111402673,1.0,0.18116724959140051,0.15382807007250937,0.13549913093751773,0.15898356278735518,0.07585257590029267,0.07585257590029267,0.01610938123079008,0.019074218742655413,0.01416696136578085,0.0030004929814079896
NUM_PKTS_512_TO_1024_BYTES,0.04474637262236254,0.016954214901305404,0.10589098602742857,0.15197940166313892,0.13698417015071526,0.17546145319502582,0.1068925557629495,0.10953538343161051,0.12491147219577044,0.029951555957779517,0.027174492769963532,0.07877597908979268,0.08233290490280445,0.08297820197353832,0.09671737693669424,0.057803321361803724,0.060095140839075196,0.09671737693669424,0.06880023352516144,0.1288214015797121,0.1929515379749884,0.15955715861332884,0.12031152145017962,0.07921107865950566,0.059656546125548576,0.0800435587677632,0.12658983812877417,0.0201982826120956,0.18116724959140051,1.0,0.11380243236968672,0.09880067211745269,0.1280877741374164,0.08072981202371424,0.08072981202371424,0.014096555501819227,0.01661853752307524,0.013109301344081606,0.0021809476328901634
NUM_PKTS_1024_TO_1514_BYTES,0.06866858390738588,0.08154130524072413,0.14697179312015224,0.20635145182549008,0.2626480973006851,0.24338941226492478,0.16539755358507643,0.18195683528240927,0.19900928056673486,0.03797499189709031,0.04005908750757203,0.024534089570179385,0.06558271181688076,0.06560796426384875,0.2301180334468008,0.07718574103164016,0.07346557713747018,0.2301180334468008,0.09640769699899873,0.2390943407312655,0.18336084242690384,0.18864792836750346,0.1791377942268321,0.17235032068318337,0.12823078412357938,0.20483679659502227,0.16788734194009886,0.03126836949321264,0.15382807007250937,0.11380243236968672,1.0,0.15900635577912445,0.172759905551858,0.04403709856625828,0.04403709856625828,0.021222339006981658,0.025022890304616418,0.019729586018622115,0.0032797083691136603
TCP_WIN_MAX_IN,0.2678040774986546,0.21670588068046273,0.4468561528539333,0.34816194740240247,0.3237958277546238,0.4243780377916706,0.49055357789638276,0.5012053324601363,0.4665679561925124,0.19128012854376175,0.1945336642185693,0.1954153090362818,0.3943149397961538,0.39458075551891275,0.5098812059455077,0.3710752427247391,0.2343660957615465,0.5098812059455077,0.4113686502443913,0.3235304271154258,0.1237901991102372,0.12329169944877713,0.13603469775427224,0.140820208765909,0.4287712513624306,0.2653542686547339,0.33564427571994265,0.10993081307292893,0.13549913093751773,0.09880067211745269,0.15900635577912445,1.0,0.4571979445116703,0.07741433620500016,0.07741433620500016,0.07603111446761637,0.08985229717953987,0.0703320976925054,0.0572654199368823
TCP_WIN_MAX_OUT,0.15817134643537273,0.13710568369279127,0.282936637126392,0.3887687813084253,0.4199202973723103,0.46763007705101417,0.45150391531501016,0.49738316156310675,0.5439133964627824,0.12009488157181429,0.10917874749786427,0.18979379467483956,0.2853617250632444,0.28565139688776453,0.33104477969332574,0.22762652379346426,0.226451529619534,0.33104477969332574,0.25409045527936563,0.42239632313283637,0.1783385743175777,0.17078053976014054,0.17257584651843952,0.17808392073406812,0.23445895178981493,0.29911725577601084,0.36803530173432736,0.07976676321415038,0.15898356278735518,0.1280877741374164,0.172759905551858,0.4571979445116703,1.0,0.07086959057633964,0.07086959057633964,0.04672779529298544,0.05514628683473834,0.043354164976605235,0.0786814367677346
ICMP_TYPE,0.09681878038680355,0.09813016907778582,0.13052755207571018,0.10033578596088193,0.07494603709255322,0.10097281345808641,0.12061119159296896,0.12121326794025188,0.0666389730832502,0.05892037469433062,0.06679315543470382,0.0157972491502414,0.06719511702080976,0.06722005855984566,0.12802488821251326,0.10364799017804409,0.03761970766851476,0.12802488821251326,0.11931690931421801,0.07425795592357032,0.2916259420499256,0.24690935404180636,0.06723645453583005,0.06989506452341167,0.10192608563154928,0.05743153207157747,0.1309140804321403,0.13297303944083816,0.07585257590029267,0.08072981202371424,0.04403709856625828,0.07741433620500016,0.07086959057633964,1.0,1.0,0.02917503848359638,0.03440562386233135,0.027112776753998386,0.07279557824384268
ICMP_IPV4_TYPE,0.09681878038680355,0.09813016907778582,0.13052755207571018,0.10033578596088193,0.07494603709255322,0.10097281345808641,0.12061119159296896,0.12121326794025188,0.0666389730832502,0.05892037469433062,0.06679315543470382,0.0157972491502414,0.06719511702080976,0.06722005855984566,0.12802488821251326,0.10364799017804409,0.03761970766851476,0.12802488821251326,0.11931690931421801,0.07425795592357032,0.2916259420499256,0.24690935404180636,0.06723645453583005,0.06989506452341167,0.10192608563154928,0.05743153207157747,0.1309140804321403,0.13297303944083816,0.07585257590029267,0.08072981202371424,0.04403709856625828,0.07741433620500016,0.07086959057633964,1.0,1.0,0.02917503848359638,0.03440562386233135,0.027112776753998386,0.07279557824384268
