Block_1,Block_2,Feature_1,Feature_2,Dependency
5,14,DNS_TTL_ANSWER,MAX_IP_PKT_LEN,0.1584374434322665
5,14,DNS_TTL_ANSWER,SRC_TO_DST_AVG_THROUGHPUT,0.1269781691890068
5,15,DNS_QUERY_ID,OUT_BYTES,0.2779364182926863
5,15,DNS_QUERY_ID,OUT_PKTS,0.1394402189056605
5,15,DNS_QUERY_ID,SERVER_TCP_FLAGS,0.1675074842017699
5,15,DNS_QUERY_ID,DST_TO_SRC_SECOND_BYTES,0.2793614790119467
5,15,DNS_QUERY_ID,DST_TO_SRC_AVG_THROUGHPUT,0.3113250257757666
5,15,DNS_QUERY_ID,TCP_WIN_MAX_OUT,0.1367685262676194
5,15,DNS_QUERY_TYPE,OUT_BYTES,0.3122230769290766
5,15,DNS_QUERY_TYPE,OUT_PKTS,0.1447060595434748
5,15,DNS_QUERY_TYPE,SERVER_TCP_FLAGS,0.1734777731227842
5,15,DNS_QUERY_TYPE,DST_TO_SRC_SECOND_BYTES,0.3137912937295365
5,15,DNS_QUERY_TYPE,DST_TO_SRC_AVG_THROUGHPUT,0.349849127610257
5,15,DNS_QUERY_TYPE,TCP_WIN_MAX_OUT,0.1411468054527616
5,15,DNS_TTL_ANSWER,OUT_BYTES,0.2744340873091822
5,15,DNS_TTL_ANSWER,OUT_PKTS,0.1391269325977954
5,15,DNS_TTL_ANSWER,SERVER_TCP_FLAGS,0.1541968728319386
5,15,DNS_TTL_ANSWER,DST_TO_SRC_SECOND_BYTES,0.2751875341055288
5,15,DNS_TTL_ANSWER,DST_TO_SRC_AVG_THROUGHPUT,0.3149888381615461
5,15,DNS_TTL_ANSWER,TCP_WIN_MAX_OUT,0.1259242987181699
5,16,DNS_QUERY_ID,IN_PKTS,0.2605861821195587
5,16,DNS_QUERY_ID,NUM_PKTS_UP_TO_128_BYTES,0.038274796515368
5,16,DNS_QUERY_TYPE,IN_PKTS,0.2673053291473557
5,16,DNS_QUERY_TYPE,NUM_PKTS_UP_TO_128_BYTES,0.0445248400518134
5,16,DNS_TTL_ANSWER,IN_PKTS,0.2391400104222537
5,16,DNS_TTL_ANSWER,NUM_PKTS_UP_TO_128_BYTES,0.0379941487379726
5,17,DNS_QUERY_ID,NUM_PKTS_256_TO_512_BYTES,0.0807628624587077
5,17,DNS_QUERY_TYPE,NUM_PKTS_256_TO_512_BYTES,0.0824197111254631
5,17,DNS_TTL_ANSWER,NUM_PKTS_256_TO_512_BYTES,0.0725726939691647
5,18,DNS_QUERY_ID,NUM_PKTS_512_TO_1024_BYTES,0.0824398635685683
